patrol_date,booth_number,machine_name,machine_area,unit_index,in_meter,out_meter,theoretical_stock,prize_restock_count,prize_name,prize_cost,note,r_number,source_row,sheet_name,is_anomaly,anomaly_reason,file_name
2025/10/24,4,福重BUZZ⑨,2F,1,4718,196,8,0,キティフェイスポーチ,0,,,514,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/17,2,福重BUZZ⑥,2F,1,4715,134,32,0,ミニ香水,1100,,,436,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/4/13,3,BUZZ②→クレナ②,1F,1,4714,149,11,0,たまごっちブロックシール,600,,,81,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/4,3,福重BUZZクレ⑤,2F,1,4713,190,15,0,たまごっちミニポシェット,150,11.7.7,,105,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/4/11,4,福重BUZZクレ①,1F,1,4710,106,13,10,バタースクイーズ,440,,,78,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/16,3,福重BUZZ⑨,2F,1,4708,224,60,0,キティサンダルKH,605,,,657,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/24,1,福重BUZZミニ⑪,2F,1,4705,426,32,8,,1000,,,222,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/7,2,福重BUZZクレ⑤,2F,1,4701,128,10,0,ギャルキティしっぽポーチ,0,,,108,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/18,1,福重BUZZミニ⑬,2F,1,4698,135,60,4,ギャルキティマスコットポーチ,935,,,5,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/24,4,福重BUZZ⑥,2F,1,4697,244,116,0,スプランキーラバー,200,,,670,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/22,1,福重BUZZミニ⑨,2F,1,4697,141,52,0,,726,,,730,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/4,1,福重BUZZミニ⑦,2F,1,4697,314,24,0,,880,,,807,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/18,4,福重BUZZ⑦,2F,1,4695,213,9,0,しなこくま,682,,,662,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/6/23,1,福重BUZZ⑥,2F,1,4693,255,10,0,お菓子ウォレット,800,,,807,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/29,1,福重BUZZ⑧,2F,1,4692,178,11,1,モンチッチマスコット,528,,,671,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/4,2,福重BUZZクレ⑤,2F,1,4686,127,11,0,ギャルキティしっぽポーチ,0,,,104,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/23,2,福重BUZZ⑧,2F,1,4686,131,14,0,キティでかぱっちん,0,,,296,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/20,4,福重BUZZ⑨,2F,1,4685,196,8,0,キティフェイスポーチ,0,,,510,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/12/26,3,福重BUZZ⑦,2F,1,4682,311,60,0,アングリーキーホルダー,200,,,373,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/24,1,福重BUZZ⑦,2F,1,4682,157,18,0,ジャグラーパネルキーホルダー,465,,,667,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/1,3,福重BUZZクレ⑤,2F,1,4681,190,20,-5,ボンドロシール,150,9.7.7たまごっちミニポシェット,,101,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/13,2,福重BUZZ⑥,2F,1,4679,133,33,0,ミニ香水,1100,,,536,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/16,1,福重BUZZミニ⑫,2F,1,4678,112,51,6,サンリオヒョウ柄マスコットポーチ,935,,,148,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/6/30,1,福重BUZZミニ⑦,2F,1,4676,312,5,21,,880,,,806,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/29,3,福重BUZZ⑥,2F,1,4675,120,17,1,ラブブマスコット,500,,,599,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/22,4,福重BUZZ⑥,2F,1,4675,242,120,0,スプランキーラバー,200,,,666,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/19,2,福重BUZZ⑧,2F,1,4673,130,10,5,キティでかぱっちん,0,,,292,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/4/27,3,福重BUZZクレ⑤,2F,1,4671,189,22,0,ボンドロシール,150,要補充,,97,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/18,3,福重BUZZ⑧,2F,1,4671,315,74,4,AIモンスターラバー,198,,,661,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/22,1,福重BUZZ⑦,2F,1,4669,157,18,0,ジャグラーパネルキーホルダー,465,,,663,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/5,2,福重BUZZ⑨,2F,1,4667,95,10,0,デジタルミニカメラ,722,,,606,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/1/16,2,福重BUZZ⑧,2F,1,4666,130,10,0,キティでかぱっちん,,石増やした,,404,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/29,2,福重BUZZ⑦,2F,1,4666,98,12,0,ジャグラーサウンドボタン,748,,,672,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/9,4,福重BUZZクレ④,2F,1,4662,257,60,13,ＡＩラバー,198,,,756,福重,FALSE,,★福重　クレーン売上表.xlsx
